id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{P7X0-A0YC69KZ-5271OBAM},01/04/2010 09:07:37,SIS3576,PC-7467,R:\16Z3w95\OWSFP26U.pdf,File Open,False,True,"25-50-44-46-2D Three voters in the final Associated Press poll of the season voted Auburn the number one team in the country, but their votes were not enough to deny USC a national championship, as voted by members of the Associated Press and Coaches' polls. Despite having good field position, the Tigers went three and out."
{O1N6-R4ND46HM-1210BNSD},01/04/2010 09:07:39,GKB2807,PC-6822,C:\GKB2807\790BVNQK.txt,File Open,False,False,"37-52-39-5A Because the M14 and M16 rifles had not been designed with sustained automatic fire in mind, they often overheated or jammed. A report entitled Lessons Learned in Afghanistan was released by Lieutenant Colonel Charlie Dean and SFC Sam Newland of the U.S. Army Natick Soldier Center in 2002. The majority (about 60,000 out of a total population of 75,000) were deported to Nazi concentration camps, where all but 2,000 died. On their return to Greece, Prince and Princess Andrew found the political situation worsening, as the Athens government had refused to support the Cretan parliament, which had called for the union of Crete (still nominally part of the Ottoman Empire) with the Greek mainland."
{Q2H3-K0BB41MQ-5814XKQP},01/04/2010 09:07:44,MCW0674,PC-3018,R:\BRXSQBDH.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 He carried messages between the exiled king and General Monck, and his loyalty to the king was rewarded with lucrative official appointments, including that of Surveyor General of the King's Works in Scotland, effectively making Bruce the ""king's architect"". Gifford, however, attributes these to a later building phase. Ingram and two other survivors were rescued by French fishermen in 1568. According to antiquary John Leland, the family took its name from the forest of Cluyd in Radnorshire."
{E1T2-M2RA37FE-5339CFQP},01/04/2010 09:07:47,HHF1995,PC-4472,C:\HHF1995\81R1GRSA.zip,File Open,False,False,"50-4B-03-04-14 Poe was then taken into the home of John Allan, a successful Scottish merchant in Richmond, Virginia, who dealt in a variety of goods including tobacco, cloth, wheat, tombstones, and slaves. To that end, he believed that the writer should carefully calculate every sentiment and idea. Under the terms of the Constitution of Medina, they would have been within their rights to refuse to fight and leave the army. During the course of the fighting, the Muslims took a number of Meccan Quraish prisoner."
{S7B1-N5KG42AL-1584DVSQ},01/04/2010 09:07:49,WDD2677,PC-5115,R:\24q8647\3ZNOBRZ4.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Although she is mentioned frequently in his diary, it appears McNish was not Nancy's father. These were all christened as well; McNish shared The Sailors' Rest with Alfred Cheetham, the Third Officer. No less than twelve barges were destroyed on the night of 8 January, one of which was loaded with ammunition and another with around 70 troops. The main Australian advance was by infantry-tank-engineer teams moving along the coastal tracks."
{Y3M4-U5SY07OO-6110GGWM},01/04/2010 09:07:52,CMH2342,PC-1086,R:\61SQ7C2\F1IEIC45.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 They also often fly at considerable height. Status of the Red-tailed Black-cockatoo as a species, and as a subspecies, also varies from state to state within Australia. The prison was originally built to hold prisoners being tried by the Marshalsea Court and the Court of the King's Bench, to which Marshalsea rulings could be appealed, but its use was soon extended, and the term ""Marshalsea"" came to be used for the prison itself. There were no internal hallways."
{G5O3-K2PG74KY-3486YOGQ},01/04/2010 09:07:53,ILY3152,PC-2436,R:\59G9H35\09TUU9J1.pdf,File Copy,True,False,"25-50-44-46-2D From late 1940 to 1944, the number of inmates per bed rose from 2 to 4. When the Allied strategic bombing campaign started to target the German war industry, German planners decided to move production to underground facilities that were impenetrable to enemy aerial bombardment."
{J4N7-K3RG14OX-0339RCAB},01/04/2010 09:08:02,WMR2685,PC-7651,C:\WMR2685\DVTJT4BY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 The Arkansas Railroad Commission granted a charter on April 26, 1902, and the Monte Ne Railway Company was incorporated in May 1902, with a capital stock of $250,000. Activities and events at Monte Ne continued, supported by locals who still visited in large numbers. Bryan lost his bid for President, however Harvey had become so important to the campaign that he was made chairman of the Democratic Ways & Means Committee to collect money for the 1900 campaign."
{P2M0-K7XH14OZ-5425COZL},01/04/2010 09:08:08,HCS2401,PC-3353,R:\13sBpy0\LD803NZD.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 However, most available memory access controllers only support mappings of up to 32 Mbit. While individual games have been included with emulators on some GameCube discs, Nintendo's Virtual Console service for the Wii marks the introduction of officially sanctioned general SNES emulation."
{V8P6-J5IQ29KO-5692UBKU},01/04/2010 09:08:12,AJG0240,PC-8267,C:\AJG0240\PAH1958H.txt,File Open,False,False,"49-53-43-34 Australian Army engineers expanded the base facilities at Morotai to support this operation. This detachment came ashore on September 15, and reestablished Dutch sovereignty over Morotai's civilian population. US casualties during the initial occupation of Morotai numbered 30 dead, 85 wounded, and one missing. The commander of the 211th Infantry Regiment, Colonel Kisou Ouchi, assumed command of the Japanese forces on Morotai on October 12."
{M3R5-U5QN06TJ-4030QBQB},01/04/2010 09:08:12,ILY3152,PC-2436,R:\59G9H35\0LH6AMWF.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Camp Gusen II was called by Germans ""Vernichtungslager fur die polnische Intelligenz"" (""Extermination camp for Polish inteligentsia""). In addition, following Himmler's order in June, 1941, a brothel was opened for them in 1942, in the Mauthausen and Gusen I camps. Disappointed by Trott's performances, Wisden felt that he ""... barely maintained the reputation he had so honestly gained during the tour of 1888 ... it cannot be said that he came up to expectations"". Instead, they organised matches in North America and New Zealand."
{R8W0-A7HC65BA-4162FTWV},01/04/2010 09:08:15,RSS3182,PC-6697,R:\278sQS8\DCPOUXTE.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 In November 2005 Pink Floyd were inducted into the UK Music Hall of Fame by Pete Townshend of The Who. With lyrics written entirely by Waters, The Dark Side of the Moon was one of the most commercially successful rock albums of all time. Sales of Amused to Death topped out at around one million and there was no tour in support of the album."
{B8Z6-S0GQ39NW-2023UHFJ},01/04/2010 09:08:21,ADS2950,PC-5890,R:\LO89A3J5.pdf,File Copy,False,True,"25-50-44-46-2D His feast day is celebrated twice during the year: on 13 August and 21 January. His position as the personal secretary to Heraclius has been taken as an indication that Maximus was born into Byzantine nobility. Similarly, Albert II of Belgium, although acceding to the throne in 1993, is the only Belgian monarch to date not to have been admitted to the Order. The members may encircle their arms with the Garter, and, if they wish, with a depiction of the collar as well."
{Z0N7-R8MD33LD-2583INMH},01/04/2010 09:08:23,SIS3576,PC-7467,R:\16Z3w95\OWSFP26U.pdf,File Delete,False,True,"25-50-44-46-2D Three voters in the final Associated Press poll of the season voted Auburn the number one team in the country, but their votes were not enough to deny USC a national championship, as voted by members of the Associated Press and Coaches' polls. Despite having good field position, the Tigers went three and out."
{K3U8-V4OP16ZV-7006YOXF},01/04/2010 09:08:24,EYD2871,PC-9862,R:\99y2787\QGHCEQSD.pdf,File Copy,True,False,"25-50-44-46-2D The 30-round and 20-round magazines of these weapons also limited their sustained automatic effectiveness when compared to belt-fed weapons. Due to the weight and age of the weapon, the United States Marine Corps is testing the M27 Infantry Automatic Rifle with plans to partially replace the M249 in Marine Corps service. Many of the M249s in U.S. Army and Marine Corps service have been worn down by continuous use and are becoming increasingly unreliable. Upon making landfall the hurricane produced storm tides of 4.5-6 feet (1.4-1.8 m), with some portions of the coastlines having high water marks of up to 18 feet (5.5 m). Hurricane Iniki's making landfall during daylight hours, combined with the popularity of camcorders, led many Kaua{okina}i residents to record much of the damage as it was occurring."
{F2J9-K8VJ71AL-6236TCMX},01/04/2010 09:08:31,BAO2928,PC-7678,C:\883lMS8\CLCA83Q8.zip,File Open,False,False,"50-4B-03-04-14 With the birth of his child, the insecure and shy 19-year-old Emperor Pedro II became more mature and outgoing. Pedro II's disinterest in protecting the imperial system ultimately led to its downfall. In some instances, the colour combinations look garish: this is particularly the case with the Prophet Daniel. The effect of saltpetre is to leave a white efflorescence."
{Y2F9-N6CM74UP-5063FPXR},01/04/2010 09:08:33,OJT3599,PC-9436,R:\DEM51DX0.pdf,File Write,True,False,"25-50-44-46-2D As Stanley Kauffman wrote, some critics believe that Ray ""assumes [viewers] can be interested in a film that simply dwells in its characters, rather than one that imposes dramatic patterns on their lives."" The science fictions of Shonku are presented as a diary discovered after the scientist had mysteriously disappeared. Despite its size and gaudy coloration, this vulture is quite inconspicuous when it is perched in trees. Just how different the two are is currently under debate, with some earlier authorities suggesting that the New World vultures are more closely related to storks."
{A0T7-I2IA87SJ-3653MZLW},01/04/2010 09:08:36,HCS2401,PC-3353,R:\55dW8Z2\A0HQHSZS.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 He was really nice, he was a great sport."" The reaction to the song ""Happy Birthday Lisa"" was mixed. Mark Lorando of The Times-Picayune commented that ""throwaway lines on The Simpsons are funnier than the big punchlines on most so-called comedy series; [this episode] has layers of humor, satirical touches that enrich the story lines,"" singling out jokes like the America's Funniest Home Video parody. As the two squadrons closed, the Germans found the range better and faster than the British, who were silhouetted against the sun. In 1903 he was posted aboard HMS Royal Sovereign, the first of a string of big ship appointments teaching gunnery to the heavy units of the Channel Fleet."
{R7T3-F4CM37IX-8845YNQQ},01/04/2010 09:08:39,EYD2871,PC-9862,R:\99y2787\QGHCEQSD.pdf,File Delete,False,True,"25-50-44-46-2D The 30-round and 20-round magazines of these weapons also limited their sustained automatic effectiveness when compared to belt-fed weapons. Due to the weight and age of the weapon, the United States Marine Corps is testing the M27 Infantry Automatic Rifle with plans to partially replace the M249 in Marine Corps service. Many of the M249s in U.S. Army and Marine Corps service have been worn down by continuous use and are becoming increasingly unreliable. Upon making landfall the hurricane produced storm tides of 4.5-6 feet (1.4-1.8 m), with some portions of the coastlines having high water marks of up to 18 feet (5.5 m). Hurricane Iniki's making landfall during daylight hours, combined with the popularity of camcorders, led many Kaua{okina}i residents to record much of the damage as it was occurring."
{J4K9-E7MJ30AD-1296CCAH},01/04/2010 09:08:47,OCD3513,PC-4082,R:\OCD3513\LJB6EIIK.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 However when Parliament threatened to vote down the Nice Treaty, the Belgian and Italian Parliaments said they would veto the treaty on the European Parliament's behalf. With access to the chamber limited, entrance is controlled by ushers who aid MEPs in the chamber (for example in delivering documents). These two groups have dominated the Parliament for much of its life, continuously holding between 50 and 70 percent of the seats together. In the events leading to the resignation of the Santer Commission, the rapporteur went against the Budgetary Control Committee's narrow vote to discharge the budget, and urged the Parliament to reject it. Speakers in the European Parliament are entitled to speak in any of the EU's 23 official languages, ranging from English and German to Maltese and Irish."
{G9U7-G2QB53EY-1413QQCJ},01/04/2010 09:08:49,FAL1867,PC-3068,R:\FAL1867\56JEBD5Y.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Having only eaten part of the tainted meat, Wolf is still alive when the thief returns to the house that night and is shot twice while protecting the Place. Showcasing contemporary views of ""entitlement and noblesse oblige, the novel reflects Terhune's place as a member of the aristocracy and attempts to ""justify the natural rights of the well-bred."" In January 1945, the camps, directed from the central office in Mauthausen, contained roughly 85,000 inmates. Because of that the exact death toll of the entire Mauthausen-Gusen concentration camp system varies considerably from source to source."
{N4U8-F4LC17JB-4414EFYA},01/04/2010 09:08:52,SDH2394,PC-5849,R:\XTN4UKMH.pdf,File Open,False,True,"25-50-44-46-2D The gameplay of Final Fantasy Tactics differs in several key areas from other titles in the Final Fantasy series. Once all of the abilities of a job class have been learned, the class is ""Mastered"". Like other Final Fantasy games, random battles occur on the world map. The game features twenty jobs accessible by normal characters."
{A9X6-V0IF29ED-4843TFFW},01/04/2010 09:08:54,ADS2950,PC-5890,R:\LO89A3J5.pdf,File Write,True,False,"25-50-44-46-2D His Life of the Virgin is thought to be the earliest complete biography of Mary, the mother of Jesus. Along with Pope Martin I, Maximus was vindicated by the Third Council of Constantinople (the Sixth Ecumenical Council, 680-681), which declared that Christ possessed both a human and a divine will. His position as the personal secretary to Heraclius has been taken as an indication that Maximus was born into Byzantine nobility. From the late 15th century, there was a formal ceremony of degradation, in which Garter King of Arms, accompanied by the rest of the heralds, proceeded to St George's Chapel. These titles were introduced in 1786 by King George III so that his many sons would not count towards the limit on the number of companions."
{P6D6-V0NL25FY-4446HTJL},01/04/2010 09:09:14,ILY3152,PC-2436,R:\59G9H35\0LH6AMWF.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Camp Gusen II was called by Germans ""Vernichtungslager fur die polnische Intelligenz"" (""Extermination camp for Polish inteligentsia""). In addition, following Himmler's order in June, 1941, a brothel was opened for them in 1942, in the Mauthausen and Gusen I camps. Disappointed by Trott's performances, Wisden felt that he ""... barely maintained the reputation he had so honestly gained during the tour of 1888 ... it cannot be said that he came up to expectations"". Instead, they organised matches in North America and New Zealand."
{O7A9-V5SO23UG-4306CWYI},01/04/2010 09:09:16,RSS3182,PC-6697,R:\278sQS8\DCPOUXTE.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 In November 2005 Pink Floyd were inducted into the UK Music Hall of Fame by Pete Townshend of The Who. With lyrics written entirely by Waters, The Dark Side of the Moon was one of the most commercially successful rock albums of all time. Sales of Amused to Death topped out at around one million and there was no tour in support of the album."
{T0H4-W0FW84II-2501VVFB},01/04/2010 09:09:19,JOA0305,PC-6330,R:\13DLbX0\R3S1B2RV.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 His services as an executioner were in great demand throughout England, but his controversial use of the short-drop method of hanging, in which the victims were strangled rather than had their vertebrae broken by the fall when the trapdoor on the gallows was released, caused some to consider him incompetent. The officiating chaplain forced the frightened Calcraft to return to the scaffold, where he ""threw himself around his [Bousfield's] legs and by the force of his weight finally succeeded in strangling him"". The three Fenians had been found guilty of the murder of a police officer, and were hanged together. Calcraft's final official duty was the hanging of James Godwin, on 25 May 1874. Many took several minutes to die, and to hasten their deaths Calcraft sometimes pulled on their legs, or even climbed on their shoulders in an attempt to break their necks."
{L4A4-M3OI04QO-6661LKAB},01/04/2010 09:09:20,ALN2046,PC-3198,C:\ALN2046\I9ZRO351.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Initially, the British Railways ""Cycling Lion"" crest was located on the tender, replaced from the 1957 by the later ""Ferret and Dartboard"" crest. Walker was the General Manager of the Southern Railway, who had told Elliot that Maunsell's permission was required. Passenger loadings on the heavy boat trains to the London and South Western Railway's (LSWR) ports of Portsmouth, Weymouth and Southampton had been increasing prior to the war, and was beginning to overcome the capabilities of the LSWR's passenger locomotive fleet. Always with an eye upon Wolfgang's future prospects in the courts of Europe, Leopold was anxious for engagement with the great master; but time was short, so he arranged a return to Bologna in the summer for extended tuition. In 1771 Leopold and Wolfgang set out once more for Milan, arriving on 21 August."
{J9J4-C4AU83OY-5013OENU},01/04/2010 09:09:28,ILY3152,PC-2436,R:\59G9H35\09TUU9J1.pdf,File Delete,False,True,"25-50-44-46-2D From late 1940 to 1944, the number of inmates per bed rose from 2 to 4. When the Allied strategic bombing campaign started to target the German war industry, German planners decided to move production to underground facilities that were impenetrable to enemy aerial bombardment."
{W5K5-H6GA08HX-6687FFVL},01/04/2010 09:09:41,KAH1820,PC-0628,C:\KAH1820\8ELBNL16.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 ""Try Again"" was released as a single from the soundtrack; the song topped the Billboard Hot 100, making Aaliyah the first artist to top the chart based solely on airplay; this led the song to be released in a 12"" vinyl and 7"" single. Since then, Aaliyah's music has continued to achieve commercial success with several posthumous releases. She's a total performer..."
{L1X0-A1KV52CG-2557XTZB},01/04/2010 09:09:45,JOA0305,PC-6330,R:\H0XBIMF4.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 For instance, in the United Kingdom empirical treatment consists of a third-generation cefalosporin such as cefotaxime or ceftriaxone. Often, CT or MRI scans are performed at a later stage to assess for complications of meningitis. Tuberculous meningitis requires prolonged treatment with antibiotics. Under this system, each character has an action bar that replenishes itself at a rate dependent on their speed statistic. It is also used to track experience points and levels."
{W5C2-Y9FY99UL-5826CJLW},01/04/2010 09:09:54,ILY3152,PC-2436,R:\ZJ90NAPQ.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The reason for their imprisonment was their total rejection of giving the loyalty oath to Hitler and their absolute refusal to participate in any kind of military service. Apart from the four main sub-camps at Mauthausen and nearby Gusen, more than 50 sub-camps, located throughout Austria and southern Germany, used the inmates as slave labour. File:Bundesarchiv Bild 192-017, KZ Mauthausen, Besuch Heinrich Himmler.jpg|Himmler and his entourage ascend the ""steps of death"" which led from the quarry to a road going up to the Mauthausen camp."
{D8Q4-S7FA64TO-3547RBSG},01/04/2010 09:09:59,JOA0305,PC-6330,R:\CS4F5B13.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Although Calcraft's career as a hangman spanned 45 years, he appears to have been ""particularly incompetent"", frequently having to ""rush below the scaffold to pull on his victim's legs to hasten death"". As she was hanged the watching crowd shouted out ""Three cheers for the Hangman!"" One of the most prolific British executioners of all time, it is estimated that he carried out 450 executions during his 45-year career."
{T3D8-L8OV02TH-6102QSGJ},01/04/2010 09:09:59,KEM1208,PC-4614,R:\S0N44GWF.jpg,File Copy,True,False,FF-D8 
{Q2O2-C0UP16WR-6339OFKT},01/04/2010 09:10:02,HDN1139,PC-9543,R:\18OF6J9B.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Nigel owed his advancement to his uncle, as did Nigel's probable brother Alexander, who like Nigel was advanced to episcopal status. Following William's death in 1087 his realm was divided between two of his sons."
{N7W7-R9FV11DP-2155SBXS},01/04/2010 09:10:06,QRJ1597,PC-5898,C:\QRJ1597\UJ5TIH35.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Therefore the side-walls were excavated too, to reach virgin rock as weathered rock might provide pathways for water seepage. A U-shaped structure located at the downstream toe of the dam, its excavation was completed in late 1933 with the first concrete placed in November 1933. A group from the Aruban police and prosecutor's office traveled to the FBI central laboratory at Quantico, Virginia, to consult with American investigators. On November 12, 2010, tourists found a jawbone on an Aruban beach near the Phoenix Hotel and Bubali Swamp."
{J1Y7-E3RK50EU-0100JDYS},01/04/2010 09:10:14,HDN1139,PC-9543,R:\2GXLCXSC.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Stephen's representatives argued that the bishops had given up their castles and money voluntarily to avoid secular charges. According to the historian Marjorie Chibnall, Nigel's family may have been caught up in a dispute between Henry of Blois and the Beaumonts. After the death of his uncle, Nigel, then in East Anglia, revolted."
{V0Z0-T0IF40JQ-9803XHWY},01/04/2010 09:10:22,XTB2372,PC-9480,R:\XTB2372\EOLMBZGJ.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 The extension covered around 230,000 residents, compared with the 150,000 in the original zone. TfL report that emissions may not necessarily feed through into improvements in air quality and that vehicle emissions are only one contributor to total emissions of a particular pollutant along with weather conditions and industrial use. The main route is defined by the western boundary of the original zone Vauxhall Bridge Road, Grosvenor Place, Park Lane and Edgware Road, with some additions around Victoria. TfL's report in June 2007 found that the level of traffic of all vehicle types entering the central Congestion Charge Zone was now consistently 16% lower in 2006 than the pre-charge levels in 2002. In 2006 police estimated that more than 40,000 number plate sets were stolen."
{W5E0-R7YP09GJ-9901NOZC},01/04/2010 09:10:27,JOA0305,PC-6330,R:\CS4F5B13.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Although Calcraft's career as a hangman spanned 45 years, he appears to have been ""particularly incompetent"", frequently having to ""rush below the scaffold to pull on his victim's legs to hasten death"". As she was hanged the watching crowd shouted out ""Three cheers for the Hangman!"" One of the most prolific British executioners of all time, it is estimated that he carried out 450 executions during his 45-year career."
{G7H1-Y5QV29ZQ-3557DRJF},01/04/2010 09:10:31,GNT0221,PC-6427,C:\25HJ5P2\U8I9MECC.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 In 1997, Rutland became a ceremonial county as well as a unitary authority, to be followed in 1998 by Herefordshire and Worcestershire. In Hereford and Worcester, Worcestershire would become a two-tier county whilst Herefordshire become a unitary authority. The 2005 Sugar Bowl was a postseason American college football bowl game between the Virginia Tech Hokies and the Auburn Tigers at the Louisiana Superdome in New Orleans, Louisiana, on January 3, 2005. The Utes, who were also undefeated at the conclusion of the regular season, received limited attention due to the fact that they were a member of a non-BCS conference."
{T0P1-A5KM45AJ-5125YNLN},01/04/2010 09:10:38,NJS2498,PC-3448,R:\Q3QWQVR5.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The game played at Margate's Hartsdown Park stadium drew a crowd of 3,676, and 2,325 were in attendance for the game at Dover. Dover Athletic's main rivalry is with nearby Folkestone Invicta. Those Scouts honored at Treasure Island in 1915 and 1916 would eventually become members of the Order of the Arrow's Unami Lodge. In addition to overseeing the innovative event itself, Goodman's public relations service did yeoman work to ensure extensive news media coverage."
{K7N5-A3CT23YH-9639VTJM},01/04/2010 09:10:52,VDI1217,PC-7996,R:\Z2QWPZID.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Finally, after Adolf Eichmann visited Mauthausen in May of that year, KZ Mauthausen-Gusen received the first group of roughly 8,000 Hungarian Jews from Auschwitz; the first group to be evacuated from that camp before the Soviet advance. Many more perished during death marches, where they dropped dead because of pure exhaustion, or in railway wagons, where the prisoners were confined at sub-zero temperatures-without adequate food or water-for several days prior to their arrival. As in all other German concentration camps, not all the prisoners were equal. Many additional compensation tanks were added to later clepsydras in the tradition of Zhang Heng. As Palace Attendant to Emperor Shun, Zhang Heng attempted to convince him that the court eunuchs represented a threat to the imperial court."
{P2N6-Z4LY12DW-8310CLLV},01/04/2010 09:10:58,BSM2844,PC-2848,R:\BSM2844\6YN6R5KW.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The Muslim army yelled ""Ya man?ur amit!"" However, many early Muslim sources indicate that no serious fighting was expected, and the future Caliph Uthman stayed behind to care for his sick wife Ruqayyah,the daughter of the Prophet. The Badr wells were located on the gentle slope of the eastern side of a valley called ""Yalyal"". ""Al-Anfal"" means ""the spoils"" and is a reference to the post-battle discussion in the Muslim army over how to divide up the plunder from the Quraishi army."
{C1D3-J1OS86IB-8251CARJ},01/04/2010 09:11:04,RPS3617,PC-5963,R:\34x8397\LPYDCNPB.pdf,File Open,False,True,"25-50-44-46-2D The 30-round and 20-round magazines of these weapons also limited their sustained automatic effectiveness when compared to belt-fed weapons. M249s have seen action in every major conflict involving the United States since the 1989 invasion of Panama. The Browning automatic rifle, the army's main individual machine gun since its introduction in World War I, was phased out in 1957 with the introduction of the M14 rifle, which had a fully automatic mode."
{Z9I7-K9GN86UH-4015LTIA},01/04/2010 09:11:06,ACG3819,PC-6177,R:\62VKd81\ZLQXLJEJ.pdf,File Write,True,False,"25-50-44-46-2D After four mediocre seasons, Robson led Ipswich to fourth place in the First Division and success in the Texaco Cup in the 1972-73 season. In an interview with Voetbal International he lamented: ""An English pro accepts the manager's decision. He went on to play 257 games and score 61 goals for West Bromwich Albion and captained the team for the 1960-61 and 1961-62 seasons. Despite the qualification of third place however, Robson was unable to guide Newcastle through the Champions League qualifying rounds and the club was pushed back into the UEFA Cup for the 2003-04 season."
{L5W1-S0WC39PY-7019ZMZG},01/04/2010 09:11:08,OCH2853,PC-2512,C:\22xq693\GZKZBJRL.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 Robson stepped down from his role of consultant on 17 November 2007, after the Republic's final match in their unsuccessful qualifying campaign for Euro 2008. He held the Newcastle post until 30 August 2004, when he was dismissed by Freddy Shepherd, after a poor start to the Premier League season and alleged discontent in the dressing room. The resignation was rejected by the FA chairman, Bert Millichip (primarily down to his and the FA's disdain for Clough), and Robson went on to lead the England team to qualify for the 1986 World Cup in Mexico. The tail is short and square, barely reaching past the edge of the folded wings. While some of the glyphs clearly show the Black Vulture's open nostril and hooked beak, some are assumed to be this species because they are vulture-like but lack the King Vulture's knob and are painted black."
{A9A0-I5VC50GR-3304BBWE},01/04/2010 09:11:14,GRY1398,PC-3048,R:\GRY1398\LUPAN91F.jpg,File Copy,False,True,FF-D8 
{C0T2-B3UE54JI-5103LTYU},01/04/2010 09:11:18,SDH2394,PC-5849,R:\22B5gX4\ZRBGO46B.zip,File Write,True,False,"50-4B-03-04-14 In a third area, sometimes recognised as a subspecies korejewi, ammodendri birds breed sporadically in parts of central Turkmenistan, Iran, and possibly Afghanistan, migrating to the south during the winter. Its common call is a chirp, transcribed as cheerp cheerp, softer and more melodious than that of the House Sparrow. Typical clutches have five or six eggs, and two clutches a year are normal. The United Nations flag, along with the flags of more than sixty represented nations and the U.S. flag, flies in University Hall in honor of the ideal of peaceful international relations. During the Great Depression, both enrollment and alumni donations shrank."
{P9K0-H5JF42YC-8604KAEL},01/04/2010 09:11:27,ILY3152,PC-2436,R:\59G9H35\MF5R13XN.pdf,File Write,True,False,"25-50-44-46-2D Among them was a large group of civilians arrested by the Germans after the failure of the Warsaw Uprising, but by the liberation not more than 500 of them were still alive. File:Jewish-Memorial-Mauthausen-Concentration-Camp.JPG|a memorial statue set by the state of Israel File:Mauthausen-Jewish memorial.jpg|One of the barracks in Mauthausen with stones left by Jewish visitors in memory of the past. The site was chosen as a site for a slave labour camp because of the nearby granite quarry, and due to its proximity to Linz. Most were then accommodated in the camps or in the newly-established tent camp (Zeltlager) just outside the Mauthausen sub-camp, where roughly 2,000 people were forced into tents intended for not more than 800 inmates, and then starved to death. By the end of World War II the prisoners had dug {convert|29400|m2|sqft} to house a small arms factory."
{E7X5-G7ZX16BH-3434FUZH},01/04/2010 09:11:31,ZHF1006,PC-8447,R:\ZHF1006\JON6N30G.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The inward being, meanwhile, contains what Lambert calls ""the material substance of thought"", and serves as the true life into which he gradually moves throughout the novel. In May 1832, Balzac suffered a head injury when his tilbury carriage crashed in a Parisian street. An exhaust pipe resembling an extremely small funnel was fitted so that heat could be supplied within the ship. The barbettes for the 406 mm (16 inch) guns were in place, but no turrets or weapons had been mounted, so the holes in the main deck were covered with a mesh-like material."
{V0E3-D0EO77ZI-5417HRXX},01/04/2010 09:11:41,SDH2394,PC-5849,R:\XTN4UKMH.pdf,File Delete,False,True,"25-50-44-46-2D The gameplay of Final Fantasy Tactics differs in several key areas from other titles in the Final Fantasy series. Once all of the abilities of a job class have been learned, the class is ""Mastered"". Like other Final Fantasy games, random battles occur on the world map. The game features twenty jobs accessible by normal characters."
{P5J3-N5HM06SC-0196ZLBW},01/04/2010 09:11:50,LUK1182,PC-0841,R:\LUK1182\K1Y8WNUC.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Brodess backed away and abandoned the sale. She also carried a revolver, and was not afraid to use it. For example, californium can be used to help start up nuclear reactors, and it is employed as a source of neutrons when studying materials with neutron diffraction and neutron spectroscopy. It is the second-highest atomic mass element to be produced in amounts large enough to see with the unaided eye, after einsteinium."
{D3U5-J4GG79PS-9501CRFV},01/04/2010 09:11:51,ACG3819,PC-6177,R:\62VKd81\R5JYDY7R.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Eventually this took its toll on Robson and he gave up his trade for full-time football. He came to regard Fulham as ""a nice club, a social club..."" but ""never...a serious, championship-challenging club"". England were defeated in the last eight by Argentina with a brace of goals from Diego Maradona; the infamous ""Hand of God"" goal, and the ""Goal of the Century"" he scored five minutes later. Although Robson had signed professionally, his father insisted he continue to work as an electrician. This was followed by victories over Belgium and Cameroon in the knock-out stages, to set up a semi-final with West Germany."
